date,futures_price,futures_return,commodity,price_source,usd_index,interest_rate,vix,enso_oni,disaster_event_count,disaster_storm_count,disaster_fire_count,disaster_flood_count,temperature_anomaly,precipitation_anomaly,drought_index,extreme_heat_events
2016-09-30,954.0,-0.006269613013595077,soybean,ZS=F,112.31686190476191,0.29,14.21952380952381,-0.58,35.0,0.0,0.0,9.0,,,,
2016-10-31,1002.25,0.04933908007432919,soybean,ZS=F,113.474695,0.33,14.585238095238097,-0.64,333.0,0.0,5.0,29.0,,,,
2016-11-30,1032.25,0.029493413243583788,soybean,ZS=F,116.107515,0.45,15.236190476190476,-0.6,38.0,0.0,18.0,10.0,,,,
2016-12-31,996.5,-0.03524702511335054,soybean,ZS=F,117.90482857142858,0.51,12.472380952380954,-0.45,5.0,0.0,1.0,4.0,,,,
2017-01-31,1024.5,0.02771082802610536,soybean,ZS=F,117.78577894736841,0.51,11.6085,-0.19,36.0,0.0,0.0,0.0,,,,
2017-02-28,1025.0,0.0004879238935542318,soybean,ZS=F,116.12038947368421,0.52,11.530526315789475,-0.02,108.0,0.0,2.0,0.0,,,,
2017-03-31,946.0,-0.08020532252063095,soybean,ZS=F,115.65584782608695,0.74,11.89782608695652,0.18,46.0,0.0,16.0,22.0,,,,
2017-04-30,945.25,-0.0007931262808353878,soybean,ZS=F,114.769795,0.8,13.136315789473684,0.31,75.0,0.0,3.0,72.0,,,,
2017-05-31,916.0,-0.03143307809691276,soybean,ZS=F,114.25913181818181,0.89,10.862272727272726,0.4,44.0,0.0,4.0,9.0,,,,
2017-06-30,942.25,0.028254267473115213,soybean,ZS=F,112.76027272727273,0.98,10.513636363636364,0.39,145.0,0.0,5.0,55.0,,,,
2017-07-31,994.5,0.053969466146782,soybean,ZS=F,111.060555,1.07,10.2645,0.19,63.0,0.0,8.0,11.0,,,,
2017-08-31,936.25,-0.06035756346259813,soybean,ZS=F,109.90586086956522,1.01,11.975652173913044,-0.07,135.0,0.0,5.0,8.0,,,,
2017-09-30,968.25,0.03360778356343275,soybean,ZS=F,108.85424499999999,1.03,10.437999999999999,-0.34,807.0,0.0,23.0,0.0,,,,
2017-10-31,973.75,0.005664278790096233,soybean,ZS=F,110.88917619047619,1.07,10.125454545454545,-0.6,171.0,0.0,24.0,2.0,,,,
2017-11-30,985.75,0.012248175572779019,soybean,ZS=F,111.163525,1.23,10.54047619047619,-0.77,24.0,0.0,0.0,8.0,,,,
2017-12-31,951.75,-0.035100377495130175,soybean,ZS=F,110.87581,1.32,10.2645,-0.86,14.0,0.0,12.0,1.0,,,,
2018-01-31,995.75,0.04519382679914674,soybean,ZS=F,108.35677619047618,1.41,11.062380952380952,-0.77,33.0,0.0,4.0,0.0,,,,
2018-02-28,1045.0,0.04827594233715793,soybean,ZS=F,107.6500947368421,1.57,22.464736842105264,-0.71,5.0,0.0,0.0,0.0,,,,
2018-03-31,1044.75,-0.00023926307088650844,soybean,ZS=F,107.94717499999999,1.7,19.023809523809526,-0.57,6.0,0.0,1.0,0.0,,,,
2018-04-30,1037.75,-0.006722714394876483,soybean,ZS=F,107.94335714285714,1.76,18.267619047619046,-0.39,110.0,0.0,6.0,79.0,,,,
2018-05-31,1018.5,-0.018723951266287564,soybean,ZS=F,111.04704090909091,1.86,14.124545454545455,-0.13,39.0,0.0,2.0,33.0,,,,
2018-06-30,858.5,-0.17089955532933043,soybean,ZS=F,112.84441904761906,1.9,13.678095238095239,0.06,65.0,0.0,15.0,0.0,,,,
2018-07-31,903.75,0.051366093135444046,soybean,ZS=F,113.05953333333333,1.96,13.147619047619049,0.14,46.0,0.0,24.0,5.0,,,,
2018-08-31,833.0,-0.08151913130613142,soybean,ZS=F,113.83163043478261,2.03,12.54695652173913,0.27,80.0,0.0,14.0,18.0,,,,
2018-09-30,845.5,0.014894526171792322,soybean,ZS=F,114.07866315789474,2.13,12.910526315789474,0.53,405.0,0.0,3.0,32.0,,,,
2018-10-31,839.0,-0.007717461871429521,soybean,ZS=F,114.83125909090909,2.25,19.35217391304348,0.81,327.0,0.0,0.0,30.0,,,,
2018-11-30,894.75,0.0643336431789292,soybean,ZS=F,116.16904500000001,2.33,19.38904761904762,0.97,30.0,0.0,10.0,0.0,,,,
2018-12-31,882.5,-0.01378556083868343,soybean,ZS=F,116.2118052631579,2.37,24.953157894736844,0.92,38.0,0.0,0.0,0.0,,,,
2019-01-31,915.25,0.03643846319289423,soybean,ZS=F,114.44248999999999,2.37,19.57238095238095,0.89,24.0,0.0,0.0,0.0,,,,
2019-02-28,897.5,-0.019584131637912172,soybean,ZS=F,114.41300555555556,2.39,15.234736842105262,0.86,62.0,0.0,0.0,37.0,,,,
2019-03-31,884.25,-0.014873292276843308,soybean,ZS=F,114.78351904761905,2.4,14.485238095238095,0.84,181.0,0.0,1.0,169.0,,,,
2019-04-30,841.25,-0.049850947126652834,soybean,ZS=F,114.90375454545455,2.38,12.949047619047619,0.77,185.0,0.0,0.0,81.0,,,,
2019-05-31,877.75,0.04247293408960395,soybean,ZS=F,115.95738181818182,2.35,16.721818181818183,0.64,130.0,0.0,0.0,61.0,,,,
2019-06-30,899.75,0.02475513191059875,soybean,ZS=F,115.42707,2.17,15.836000000000002,0.52,314.0,0.0,1.0,167.0,,,,
2019-07-31,864.0,-0.04054417815508504,soybean,ZS=F,115.0775909090909,2.1,13.305909090909092,0.33,162.0,0.0,4.0,9.0,,,,
2019-08-31,857.0,-0.008134850206275246,soybean,ZS=F,117.10038636363637,1.95,18.97909090909091,0.19,213.0,0.0,6.0,25.0,,,,
2019-09-30,906.0,0.05560138744519971,soybean,ZS=F,117.32392,1.89,15.559000000000001,0.23,244.0,0.0,0.0,72.0,,,,
2019-10-31,916.75,0.01179550090845538,soybean,ZS=F,116.74625909090909,1.65,15.466521739130435,0.39,75.0,0.0,10.0,7.0,,,,
2019-11-30,876.75,-0.044612917931147855,soybean,ZS=F,116.55946842105263,1.54,12.5235,0.58,29.0,0.0,4.0,0.0,,,,
2019-12-31,943.0,0.07284439361317041,soybean,ZS=F,115.90961,1.54,13.756666666666666,0.66,47.0,0.0,0.0,0.0,,,,
2020-01-31,872.5,-0.07770362855687551,soybean,ZS=F,115.27938571428571,1.52,13.94095238095238,0.64,138.0,0.0,0.0,18.0,,,,
2020-02-29,883.5,0.01252863768316903,soybean,ZS=F,116.71054210526317,1.52,19.628947368421052,0.63,0.0,0.0,0.0,0.0,,,,
2020-03-31,886.0,0.002825658845329926,soybean,ZS=F,121.02274090909091,0.29,57.73681818181819,0.53,5842.0,0.0,1.0,3.0,,,,
2020-04-30,850.25,-0.04118652671777667,soybean,ZS=F,123.28034545454544,0.14,41.453809523809525,0.3,2138.0,0.0,0.0,19.0,,,,
2020-05-31,840.75,-0.011236073266925217,soybean,ZS=F,122.61501000000001,0.13,30.897000000000002,0.01,63.0,0.0,5.0,0.0,,,,
2020-06-30,884.25,0.05044547746521122,soybean,ZS=F,119.67660454545454,0.16,31.119545454545456,-0.23,72.0,0.0,8.0,0.0,,,,
2020-07-31,897.5,0.014873292276843308,soybean,ZS=F,118.69004999999999,0.13,26.840454545454545,-0.36,229.0,0.0,5.0,20.0,,,,
2020-08-31,951.25,0.05816378881346207,soybean,ZS=F,116.94534761904762,0.1,22.88952380952381,-0.53,571.0,0.0,51.0,0.0,,,,
2020-09-30,1023.5,0.07320649592544815,soybean,ZS=F,116.34313333333334,0.11,27.64761904761905,-0.85,286.0,0.0,83.0,0.0,,,,
2020-10-31,1056.5,0.03173343195476708,soybean,ZS=F,115.77981428571428,0.1,29.438636363636363,-1.12,283.0,0.0,18.0,0.0,,,,
2020-11-30,1168.5,0.10075931692280182,soybean,ZS=F,114.09840000000001,0.09,24.9955,-1.2,15.0,0.0,1.0,1.0,,,,
2020-12-31,1315.25,0.1183058866320037,soybean,ZS=F,111.89921428571428,0.09,22.37409090909091,-1.08,75.0,0.0,1.0,0.0,,,,
2021-01-31,1370.0,0.04078397821125446,soybean,ZS=F,111.48727222222222,0.08,24.91,-0.91,74.0,0.0,2.0,0.0,,,,
2021-02-28,1405.25,0.025404483060013305,soybean,ZS=F,112.01705263157895,0.04,23.140526315789476,-0.79,747.0,0.0,12.0,0.0,,,,
2021-03-31,1436.75,0.02216839550566707,soybean,ZS=F,113.33664347826087,0.03,21.84304347826087,-0.71,134.0,0.0,1.0,0.0,,,,
2021-04-30,1571.0,0.08932874086776987,soybean,ZS=F,112.63228636363637,0.02,17.416190476190476,-0.55,96.0,0.0,2.0,50.0,,,,
2021-05-31,1530.5,-0.026117879870153793,soybean,ZS=F,111.21226999999999,0.02,19.7605,-0.39,124.0,0.0,1.0,8.0,,,,
2021-06-30,1450.0,-0.05403092297084733,soybean,ZS=F,111.57769545454545,0.04,16.956818181818182,-0.3,16.0,0.0,8.0,7.0,,,,
2021-07-31,1414.75,-0.02461071939198689,soybean,ZS=F,113.06331904761906,0.05,17.603333333333335,-0.35,54.0,0.0,12.0,0.0,,,,
2021-08-31,1298.75,-0.08555057360919616,soybean,ZS=F,113.40253636363636,0.05,17.472727272727273,-0.45,321.0,0.0,21.0,4.0,,,,
2021-09-30,1256.0,-0.03347019538529317,soybean,ZS=F,113.44374761904761,0.04,19.824761904761903,-0.63,217.0,0.0,9.0,5.0,,,,
2021-10-31,1235.75,-0.016253994841075148,soybean,ZS=F,114.06348499999999,0.05,17.871428571428574,-0.76,104.0,0.0,2.0,3.0,,,,
2021-11-30,1217.25,-0.015083857124258415,soybean,ZS=F,114.989795,0.05,18.50047619047619,-0.91,0.0,0.0,0.0,0.0,,,,
2021-12-31,1328.75,0.08764443459334714,soybean,ZS=F,115.8045380952381,0.06,21.354545454545455,-0.87,75.0,0.0,6.0,0.0,,,,
2022-01-31,1490.5,0.11487298346196884,soybean,ZS=F,115.03728000000001,0.15,23.181,-0.82,34.0,0.0,0.0,12.0,,,,
2022-02-28,1644.25,0.09817271906333414,soybean,ZS=F,114.99774210526316,0.33,25.748421052631578,-0.79,120.0,0.0,0.0,0.0,,,,
2022-03-31,1618.25,-0.01593903475584124,soybean,ZS=F,116.29083913043478,0.44,26.968695652173913,-0.86,79.0,0.0,8.0,29.0,,,,
2022-04-30,1708.25,0.05412413623526824,soybean,ZS=F,117.16879523809523,0.76,24.3735,-0.95,16.0,0.0,11.0,0.0,,,,
2022-05-31,1683.25,-0.014743006235496736,soybean,ZS=F,119.69619047619047,0.98,29.313636363636363,-0.9,35.0,0.0,9.0,0.0,,,,
2022-06-30,1675.0,-0.0049132831662239695,soybean,ZS=F,120.02570952380954,1.49,28.23318181818182,-0.78,39.0,0.0,3.0,7.0,,,,
2022-07-31,1637.0,-0.022947866888031854,soybean,ZS=F,122.7512,2.23,24.995238095238093,-0.76,128.0,0.0,4.0,39.0,,,,
2022-08-31,1507.5,-0.08241264876979404,soybean,ZS=F,122.31775217391305,2.63,22.169565217391302,-0.87,43.0,0.0,6.0,7.0,,,,
2022-09-30,1364.75,-0.09948138793947425,soybean,ZS=F,125.59460000000001,3.13,27.34181818181818,-0.97,364.0,0.0,8.0,0.0,,,,
2022-10-31,1407.0,0.030488516452522596,soybean,ZS=F,127.480605,3.72,30.005714285714287,-0.94,104.0,0.0,2.0,1.0,,,,
2022-11-30,1469.5,0.04346242874458284,soybean,ZS=F,124.85272,4.15,23.29909090909091,-0.85,113.0,0.0,0.0,1.0,,,,
2022-12-31,1519.25,0.03329458515649275,soybean,ZS=F,122.23432857142858,4.25,21.784285714285716,-0.71,66.0,0.0,0.0,1.0,,,,
2023-01-31,1538.0,0.012266079050124112,soybean,ZS=F,119.81006500000001,4.54,20.16904761904762,-0.54,117.0,0.0,1.0,85.0,,,,
2023-02-28,1490.5,-0.03137123694746258,soybean,ZS=F,120.30837368421054,4.65,20.1205,-0.29,26.0,0.0,0.0,0.0,,,,
2023-03-31,1505.5,0.010013434803662236,soybean,ZS=F,120.74501304347825,4.69,21.644347826086957,-0.02,89.0,0.0,3.0,43.0,,,,
2023-04-30,1444.25,-0.041534913260413475,soybean,ZS=F,119.24514500000001,4.92,17.817894736842106,0.27,215.0,0.0,4.0,7.0,,,,
2023-05-31,1299.75,-0.10541821739754997,soybean,ZS=F,119.62925454545456,5.14,17.63608695652174,0.57,88.0,0.0,2.0,22.0,,,,
2023-06-30,1557.25,0.18074950687042968,soybean,ZS=F,119.29695238095238,5.16,14.003181818181817,0.84,4.0,0.0,1.0,0.0,,,,
2023-07-31,1445.75,-0.0742932270959269,soybean,ZS=F,118.04916499999999,5.25,13.932380952380951,1.12,134.0,0.0,6.0,94.0,,,,
2023-08-31,1360.0,-0.061143518308230504,soybean,ZS=F,119.85634782608695,5.3,15.85391304347826,1.37,257.0,0.0,17.0,39.0,,,,
2023-09-30,1275.0,-0.06453852113757108,soybean,ZS=F,121.64553000000001,5.32,15.173333333333332,1.6,125.0,0.0,0.0,10.0,,,,
2023-10-31,1287.0,0.009367750003600683,soybean,ZS=F,123.49714761904761,5.34,18.887727272727272,1.83,39.0,0.0,0.0,11.0,,,,
2023-11-30,1342.75,0.04240582118944136,soybean,ZS=F,121.22211999999999,5.27,14.01909090909091,1.99,11.0,0.0,0.0,1.0,,,,
2023-12-31,1293.5,-0.037368027159484285,soybean,ZS=F,119.83314,5.24,12.7185,2.06,14.0,0.0,0.0,5.0,,,,
2024-01-31,1222.25,-0.05665830016732887,soybean,ZS=F,120.22735714285714,5.22,13.388636363636364,1.92,23.0,0.0,0.0,9.0,,,,
2024-02-29,1128.25,-0.08002566275164469,soybean,ZS=F,121.06594,5.24,13.980476190476189,1.62,33.0,0.0,7.0,10.0,,,,
2024-03-31,1191.5,0.05454525783168673,soybean,ZS=F,120.65883333333333,5.24,13.7875,1.26,25.0,0.0,1.0,0.0,,,,
2024-04-30,1145.5,-0.03937179464524743,soybean,ZS=F,122.14281363636364,5.24,16.137727272727275,0.82,94.0,0.0,1.0,0.0,,,,
2024-05-31,1205.0,0.050638344031205484,soybean,ZS=F,121.8583409090909,5.25,13.058695652173913,0.49,202.0,0.0,2.0,98.0,,,,
2024-06-30,1150.5,-0.04628293644933468,soybean,ZS=F,123.70947894736841,5.24,12.667,0.22,124.0,0.0,18.0,36.0,,,,
2024-07-31,1028.5,-0.1120952003824085,soybean,ZS=F,123.38243636363636,5.2,14.373913043478263,0.08,223.0,0.0,39.0,13.0,,,,
2024-08-31,982.0,-0.04626540073854635,soybean,ZS=F,122.61374090909091,5.05,19.312272727272727,-0.07,478.0,0.0,6.0,31.0,,,,
2024-09-30,1057.0,0.07359867751577198,soybean,ZS=F,121.88485499999999,4.72,17.663333333333334,-0.17,881.0,0.0,12.0,11.0,,,,
2024-10-31,982.5,-0.07308964212682145,soybean,ZS=F,123.5952909090909,4.51,19.960869565217394,-0.21,188.0,0.0,8.0,2.0,,,,
2024-11-30,989.5,0.007099421299203712,soybean,ZS=F,126.31133684210526,4.42,16.015238095238097,-0.3,89.0,0.0,6.0,1.0,,,,
2024-12-31,998.25,0.008803980900710329,soybean,ZS=F,127.57578095238097,4.27,15.866190476190477,-0.42,4.0,0.0,3.0,0.0,,,,
2025-01-31,1042.0,0.042893476369981975,soybean,ZS=F,128.83695238095237,4.21,16.763636363636365,-0.45,30.0,0.0,9.0,3.0,,,,
2025-02-28,1011.5,-0.029707565705511918,soybean,ZS=F,127.87583157894737,4.22,16.968,-0.24,201.0,0.0,0.0,0.0,,,,
2025-03-31,1014.75,0.003207899111206558,soybean,ZS=F,126.24304285714285,4.2,21.841428571428573,-0.06,45.0,0.0,37.0,0.0,,,,
2025-04-30,1034.75,0.019517574909834856,soybean,ZS=F,124.14020000000001,4.21,31.966190476190473,0.02,420.0,0.0,3.0,0.0,,,,
2025-05-31,1041.75,0.006742139673720615,soybean,ZS=F,122.3421619047619,4.25,20.46227272727273,-0.02,234.0,0.0,11.0,45.0,,,,
2025-06-30,1024.25,-0.016941353875582266,soybean,ZS=F,120.59387,4.23,18.403333333333336,-0.04,50.0,0.0,11.0,0.0,,,,
2025-07-31,961.75,-0.06296137479457542,soybean,ZS=F,120.11269090909092,4.25,16.381304347826084,-0.14,99.0,0.0,7.0,58.0,,,,
2025-08-31,1036.75,0.07509155749408603,soybean,ZS=F,120.57584285714286,4.12,15.75,-0.28,11.0,0.0,11.0,0.0,,,,
2025-09-30,1001.75,-0.03434234961023641,soybean,ZS=F,120.0290619047619,3.92,15.789090909090909,-0.4,50.0,0.0,3.0,5.0,,,,
2025-10-31,1099.75,0.09333441071257464,soybean,ZS=F,120.7618,3.82,18.086521739130436,-0.51,30.0,0.0,0.0,10.0,,,,
2025-11-30,1137.75,0.033969746667922074,soybean,ZS=F,121.41771666666666,3.78,19.7695,-0.55,0.0,0.0,0.0,0.0,,,,
2025-12-31,1030.5,-0.09900850656623739,soybean,ZS=F,120.18832272727272,3.59,15.548181818181819,-0.54,33.0,0.0,1.0,20.0,,,,
2026-01-31,1064.25,0.03222620437774815,soybean,ZS=F,119.22981,3.57,16.17904761904762,-0.37,1004.0,0.0,0.0,0.0,,,,
2026-02-28,1157.25,0.08377617520311809,soybean,ZS=F,117.90602105263157,3.6,19.207,-0.16,205.0,0.0,9.0,0.0,,,,
2026-03-31,1171.0,0.01181158368633728,soybean,ZS=F,119.91985454545456,3.61,25.596818181818183,,,,,,,,,
2026-04-30,1164.75,-0.005351612900811098,soybean,ZS=F,120.42643333333332,,24.205,,,,,,,,,
2006-01-31,343.25,0.011721745933101602,wheat,ZW=F,100.00000454545456,4.24,12.036,-0.85,436.0,0.0,370.0,0.0,,,,
2006-02-28,370.25,0.07571940849982806,wheat,ZW=F,100.21117000000001,4.43,12.471052631578948,-0.77,44.0,0.0,3.0,0.0,,,,
2006-03-31,347.75,-0.06269462234435608,wheat,ZW=F,100.42808695652174,4.51,11.69391304347826,-0.57,69.0,0.0,2.0,0.0,,,,
2006-04-30,346.25,-0.004322773302003924,wheat,ZW=F,99.74348,4.6,11.84736842105263,-0.37,37.0,0.0,5.0,0.0,,,,
2006-05-31,393.5,0.1279200103559095,wheat,ZW=F,97.51177391304348,4.72,14.454545454545455,-0.14,31.0,0.0,2.0,0.0,,,,
2006-06-30,371.5,-0.05753220369964396,wheat,ZW=F,98.69272272727272,4.79,16.918636363636363,-0.03,87.0,0.0,15.0,9.0,,,,
2006-07-31,397.5,0.06764606993657285,wheat,ZW=F,98.4387142857143,4.95,15.325999999999999,0.1,70.0,0.0,11.0,0.0,,,,
2006-08-31,404.0,0.016219943866763842,wheat,ZW=F,97.7137652173913,4.96,13.351739130434783,0.3,40.0,0.0,12.0,3.0,,,,
2006-09-30,443.0,0.0921548920839852,wheat,ZW=F,97.98136190476191,4.81,12.1845,0.54,43.0,0.0,6.0,0.0,,,,
2006-10-31,483.0,0.08644688360743658,wheat,ZW=F,98.31565454545454,4.92,11.306363636363637,0.77,20.0,0.0,2.0,0.0,,,,
2006-11-30,502.0,0.03858346603915663,wheat,ZW=F,97.51328181818181,4.94,10.817619047619049,0.94,27.0,0.0,2.0,0.0,,,,
2006-12-31,501.0,-0.001994018606864323,wheat,ZW=F,96.79507142857143,4.85,10.9645,0.94,71.0,0.0,1.0,0.0,,,,
2007-01-31,467.5,-0.06920675235612261,wheat,ZW=F,97.83377727272727,4.98,11.0425,0.66,245.0,0.0,0.0,0.0,,,,
2007-02-28,474.5,0.014862269321240795,wheat,ZW=F,97.47642499999999,5.03,11.155263157894737,0.22,118.0,0.0,1.0,0.0,,,,
2007-03-31,438.0,-0.08004270767353638,wheat,ZW=F,97.01175454545455,4.94,15.162727272727272,-0.12,169.0,0.0,2.0,0.0,,,,
2007-04-30,485.5,0.10296037735493346,wheat,ZW=F,95.6322,4.87,12.933000000000002,-0.32,61.0,0.0,3.0,4.0,,,,
2007-05-31,517.0,0.06286358677704929,wheat,ZW=F,94.72254782608697,4.73,13.297727272727274,-0.38,167.0,0.0,23.0,0.0,,,,
2007-06-30,582.0,0.11842757322300912,wheat,ZW=F,94.44490952380953,4.61,14.947619047619046,-0.47,168.0,0.0,14.0,0.0,,,,
2007-07-31,630.0,0.07924937165414025,wheat,ZW=F,93.20591363636363,4.82,17.273333333333333,-0.56,129.0,0.0,14.0,0.0,,,,
2007-08-31,767.0,0.19676698198167752,wheat,ZW=F,93.76029565217392,4.2,25.02608695652174,-0.81,121.0,0.0,10.0,0.0,,,,
2007-09-30,939.0,0.20232867784100694,wheat,ZW=F,92.436595,3.89,22.198947368421056,-1.07,41.0,0.0,5.0,0.0,,,,
2007-10-31,808.0,-0.15025342068716796,wheat,ZW=F,90.40017826086957,3.9,19.115652173913045,-1.34,30.0,0.0,24.0,0.0,,,,
2007-11-30,867.0,0.07047691825944646,wheat,ZW=F,89.05299545454545,3.27,25.58238095238095,-1.5,2.0,0.0,1.0,0.0,,,,
2007-12-31,885.0,0.02054866822738788,wheat,ZW=F,90.00495714285714,3.0,21.651,-1.6,389.0,0.0,0.0,0.0,,,,
2008-01-31,929.5,0.049059162153569424,wheat,ZW=F,89.39711739130435,2.75,25.816190476190474,-1.64,60.0,0.0,0.0,0.0,,,,
2008-02-29,1073.0,0.14356693546919974,wheat,ZW=F,88.6434380952381,2.12,25.456,-1.52,133.0,0.0,7.0,0.0,,,,
2008-03-31,929.0,-0.1441050038168603,wheat,ZW=F,86.83986666666667,1.26,27.103500000000004,-1.29,416.0,0.0,240.0,0.0,,,,
2008-04-30,787.25,-0.16556287883270393,wheat,ZW=F,86.54753636363635,1.29,21.562727272727273,-1.01,25.0,0.0,5.0,0.0,,,,
2008-05-31,761.5,-0.033255687645917575,wheat,ZW=F,86.82446363636363,1.73,18.303333333333335,-0.84,201.0,0.0,5.0,31.0,,,,
2008-06-30,843.5,0.10226972965080616,wheat,ZW=F,87.07280476190476,1.86,22.11047619047619,-0.61,288.0,0.0,31.0,0.0,,,,
2008-07-31,783.75,-0.07346981003889219,wheat,ZW=F,86.45375652173914,1.63,24.321818181818184,-0.37,151.0,0.0,5.0,2.0,,,,
2008-08-31,779.25,-0.005758173299684088,wheat,ZW=F,88.94499523809525,1.72,20.695714285714285,-0.23,396.0,0.0,1.0,0.0,,,,
2008-09-30,680.0,-0.13623912047729458,wheat,ZW=F,91.26510909090909,1.13,30.23857142857143,-0.24,339.0,0.0,2.0,0.0,,,,
2008-10-31,536.25,-0.2374923279279253,wheat,ZW=F,98.04,0.67,61.17739130434782,-0.35,167.0,0.0,2.0,0.0,,,,
2008-11-30,542.5,0.011587615172388155,wheat,ZW=F,100.76666,0.19,62.66894736842105,-0.55,66.0,0.0,10.0,0.0,,,,
2008-12-31,610.75,0.11849962472323483,wheat,ZW=F,99.66224782608695,0.03,52.405,-0.73,58.0,0.0,0.0,0.0,,,,
2009-01-31,568.0,-0.07256629141669801,wheat,ZW=F,100.35208421052631,0.13,44.683,-0.85,316.0,0.0,1.0,25.0,,,,
2009-02-28,510.5,-0.10673078111643175,wheat,ZW=F,102.97372631578948,0.3,45.57052631578947,-0.79,179.0,0.0,3.0,0.0,,,,
2009-03-31,532.75,0.042661633374006414,wheat,ZW=F,103.43974545454545,0.21,44.79545454545455,-0.61,146.0,0.0,4.0,0.0,,,,
2009-04-30,524.25,-0.01608360119669694,wheat,ZW=F,100.71618636363637,0.16,38.063809523809525,-0.33,158.0,0.0,16.0,0.0,,,,
2009-05-31,637.25,0.1951933734741953,wheat,ZW=F,97.55188000000001,0.18,31.977999999999998,0.01,67.0,0.0,5.0,0.0,,,,
2009-06-30,511.25,-0.2203033358992128,wheat,ZW=F,96.04261818181818,0.18,29.140454545454546,0.28,193.0,0.0,9.0,8.0,,,,
2009-07-31,528.25,0.03271094913915462,wheat,ZW=F,95.66055909090909,0.18,26.162727272727274,0.45,39.0,0.0,2.0,0.0,,,,
2009-08-31,471.0,-0.11471156247974879,wheat,ZW=F,94.37304285714286,0.17,25.337142857142858,0.58,24.0,0.0,15.0,0.0,,,,
2009-09-30,457.5,-0.029081209300842126,wheat,ZW=F,93.66380000000001,0.12,24.92666666666667,0.71,43.0,0.0,4.0,0.0,,,,
2009-10-31,494.25,0.0772645773351508,wheat,ZW=F,92.2597619047619,0.07,24.252272727272725,1.01,7.0,0.0,7.0,0.0,,,,
2009-11-30,567.5,0.13819928730483166,wheat,ZW=F,91.79961052631579,0.05,23.788999999999998,1.36,0.0,0.0,0.0,0.0,,,,
2009-12-31,541.5,-0.046897682914512906,wheat,ZW=F,92.25861904761905,0.05,21.239545454545453,1.56,93.0,0.0,0.0,0.0,,,,
2010-01-31,474.0,-0.13313574474596823,wheat,ZW=F,92.44030000000001,0.06,20.643157894736845,1.5,82.0,0.0,0.0,0.0,,,,
2010-02-28,506.5,0.06631700199366097,wheat,ZW=F,93.88668000000001,0.11,22.54,1.22,273.0,0.0,0.0,0.0,,,,
2010-03-31,450.5,-0.11716624664034558,wheat,ZW=F,93.14987826086957,0.15,17.767391304347825,0.84,307.0,0.0,0.0,48.0,,,,
2010-04-30,491.75,0.08761238022077578,wheat,ZW=F,92.63908636363637,0.16,17.424285714285716,0.35,232.0,0.0,0.0,95.0,,,,
2010-05-31,457.75,-0.07164727371454838,wheat,ZW=F,95.53063999999999,0.16,31.9295,-0.17,230.0,0.0,1.0,37.0,,,,
2010-06-30,464.75,0.015176443046933663,wheat,ZW=F,96.06062727272727,0.12,29.916363636363634,-0.66,44.0,0.0,4.0,5.0,,,,
2010-07-31,661.5,0.3530103569534573,wheat,ZW=F,94.45469047619048,0.16,25.565238095238094,-1.05,176.0,0.0,5.0,3.0,,,,
2010-08-31,652.5,-0.013698844358161821,wheat,ZW=F,93.68223181818183,0.16,24.74590909090909,-1.35,116.0,0.0,3.0,0.0,,,,
2010-09-30,674.0,0.032418971715458156,wheat,ZW=F,92.76259523809524,0.15,22.517619047619046,-1.56,77.0,0.0,5.0,7.0,,,,
2010-10-31,717.25,0.062194343949166786,wheat,ZW=F,90.22912,0.13,20.37333333333333,-1.64,85.0,0.0,0.0,0.0,,,,
2010-11-30,650.25,-0.0980675505327131,wheat,ZW=F,90.509535,0.14,20.095714285714287,-1.64,9.0,0.0,0.0,0.0,,,,
2010-12-31,794.25,0.2000413688208651,wheat,ZW=F,91.18347142857144,0.14,17.56954545454545,-1.54,4.0,0.0,0.0,0.0,,,,
2011-01-31,840.75,0.056896077470753426,wheat,ZW=F,90.11122,0.15,17.3155,-1.31,10.0,0.0,0.0,10.0,,,,
2011-02-28,782.5,-0.07180042820607113,wheat,ZW=F,89.3966894736842,0.13,17.43,-1.04,235.0,0.0,6.0,3.0,,,,
2011-03-31,763.25,-0.024908290799320554,wheat,ZW=F,88.48722608695653,0.1,20.723478260869566,-0.8,192.0,0.0,12.0,0.0,,,,
2011-04-30,769.25,0.007830382587163953,wheat,ZW=F,86.92136666666667,0.06,16.244,-0.62,307.0,0.0,46.0,22.0,,,,
2011-05-31,782.25,0.016758368346840413,wheat,ZW=F,86.94640476190476,0.04,16.91142857142857,-0.46,494.0,0.0,8.0,186.0,,,,
2011-06-30,584.75,-0.29098997708470353,wheat,ZW=F,86.94125454545454,0.04,19.153181818181817,-0.37,253.0,0.0,32.0,82.0,,,,
2011-07-31,672.5,0.13981770601170584,wheat,ZW=F,86.31780499999999,0.04,19.2275,-0.43,247.0,0.0,128.0,2.0,,,,
2011-08-31,745.25,0.10271762108218674,wheat,ZW=F,86.89824347826087,0.02,35.02913043478261,-0.58,522.0,0.0,15.0,69.0,,,,
2011-09-30,609.25,-0.2014910400528649,wheat,ZW=F,89.72526666666667,0.01,36.53,-0.79,326.0,0.0,85.0,80.0,,,,
2011-10-31,628.25,0.03070948391838524,wheat,ZW=F,90.60984499999999,0.02,32.829047619047614,-0.96,32.0,0.0,1.0,7.0,,,,
2011-11-30,595.75,-0.05311706044484943,wheat,ZW=F,91.26488,0.01,31.94190476190476,-1.02,65.0,0.0,1.0,6.0,,,,
